district.x,school.x,school_id,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,teacher_count,year,district.y,school.y,type,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,schoolid,gender_missing,pupils_in_poverty,all_other_races
"Dorchester
School District
Two","Rollings Middle School Of
The Arts",1802012,M,1635 Beech Hill Road,Summerville,SC,29485,6-8,774,843-873-3610,https://www.ddtwo.org/RMSA,Patrick Pye,46,2018,Dorchester School District Two,Rollings Middle School Of The Arts,M,85.2,3.2,81.5,3.1,87.1,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Rollings Middle School Of
The Arts",1802012,M,1635 Beech Hill Road,Summerville,SC,29485,6-8,774,843-873-3610,https://www.ddtwo.org/RMSA,Patrick Pye,46,2019,Dorchester School District Two,Rollings Middle School Of The Arts,M,87.4,2.7,80.5,4.5,86.5,NA,2.1,691,460,231,100,483,NA,0,176,108
"Dorchester
School District
Two","Rollings Middle School Of
The Arts",1802012,M,1635 Beech Hill Road,Summerville,SC,29485,6-8,774,843-873-3610,https://www.ddtwo.org/RMSA,Patrick Pye,46,2021,"Dorchester
School District
Two","Rollings Middle School Of
The Arts",M,83.3,3.1,70.7,7.6,77.5,NA,8.7,751,499,252,121,509,NA,0,200,121
"Dorchester
School District
Two","Newington Elementary
School",1802013,E,"10 KING CHARLES
CIR",SUMMERVILLE,SC,29485,PK-5,709,8438713230,www.ddtwo.org/nes,Rachel Cubbage,53,2017,Dorchester School District Two,Newington Elementary School,E,52.1,16,65.80000000000001,10.2,NA,NA,NA,887,446,441,347,467,NA,NA,NA,73
"Dorchester
School District
Two","Newington Elementary
School",1802013,E,"10 KING CHARLES
CIR",SUMMERVILLE,SC,29485,PK-5,709,8438713230,www.ddtwo.org/nes,Rachel Cubbage,53,2018,Dorchester School District Two,Newington Elementary School,E,52,20.2,49.8,18.2,57.9,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Newington Elementary
School",1802013,E,"10 KING CHARLES
CIR",SUMMERVILLE,SC,29485,PK-5,709,8438713230,www.ddtwo.org/nes,Rachel Cubbage,53,2019,Dorchester School District Two,Newington Elementary School,E,58.1,19.6,57.4,14.7,57.7,NA,21.9,852,407,445,243,462,NA,0,565,147
"Dorchester
School District
Two","Newington Elementary
School",1802013,E,"10 KING CHARLES
CIR",SUMMERVILLE,SC,29485,PK-5,709,8438713230,www.ddtwo.org/nes,Rachel Cubbage,53,2021,"Dorchester
School District
Two",Newington Elementary School,E,49.7,27.7,44.7,32.9,47,NA,26,706,329,377,199,370,NA,0,508,137
"Dorchester
School District
Two","Flowertown Elementary
School",1802014,E,20 King Charles Circle,Summerville,SC,29485,PK-5,755,843-871-7400,https://www.ddtwo.org/FES,Carey Ball Hodge,61,2017,Dorchester School District Two,Flowertown Elementary School,E,55.400000000000006,15,60.4,13,NA,NA,NA,970,469,501,328,573,NA,NA,NA,69
"Dorchester
School District
Two","Flowertown Elementary
School",1802014,E,20 King Charles Circle,Summerville,SC,29485,PK-5,755,843-871-7400,https://www.ddtwo.org/FES,Carey Ball Hodge,61,2018,Dorchester School District Two,Flowertown Elementary School,E,51.3,17.8,51.3,22.1,41.3,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Flowertown Elementary
School",1802014,E,20 King Charles Circle,Summerville,SC,29485,PK-5,755,843-871-7400,https://www.ddtwo.org/FES,Carey Ball Hodge,61,2019,Dorchester School District Two,Flowertown Elementary School,E,55.3,20.1,57.4,18.5,51.9,NA,21.2,950,454,496,269,563,NA,0,577,118
"Dorchester
School District
Two","Flowertown Elementary
School",1802014,E,20 King Charles Circle,Summerville,SC,29485,PK-5,755,843-871-7400,https://www.ddtwo.org/FES,Carey Ball Hodge,61,2021,"Dorchester
School District
Two","Flowertown Elementary
School",E,47.5,30.7,41.5,32.8,42.4,NA,35.6,768,371,397,191,444,NA,0,472,133
"Dorchester
School District
Two","Charles Dubose Middle
School",1802016,M,"1005 DuBose School
Road",Summerville,SC,29483,6-8,1149,843-875-7012,https://www.ddtwo.org/DMS,Theodore Brinkley,68,2017,Dorchester School District Two,Charles B. DuBose Middle School,M,47.7,18.6,43.3,18.6,55.5,19.2,NA,1255,589,666,322,797,NA,NA,NA,136
"Dorchester
School District
Two","Charles Dubose Middle
School",1802016,M,"1005 DuBose School
Road",Summerville,SC,29483,6-8,1149,843-875-7012,https://www.ddtwo.org/DMS,Theodore Brinkley,68,2018,Dorchester School District Two,Charles B. Dubose Middle School,M,47.1,18.8,44.7,20.6,51.9,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Charles Dubose Middle
School",1802016,M,"1005 DuBose School
Road",Summerville,SC,29483,6-8,1149,843-875-7012,https://www.ddtwo.org/DMS,Theodore Brinkley,68,2019,Dorchester School District Two,Dubose Middle School,M,49.1,20.3,42.2,25.5,49.8,NA,26.7,1312,624,688,268,825,NA,0,675,219
"Dorchester
School District
Two","Charles Dubose Middle
School",1802016,M,"1005 DuBose School
Road",Summerville,SC,29483,6-8,1149,843-875-7012,https://www.ddtwo.org/DMS,Theodore Brinkley,68,2021,"Dorchester
School District
Two","Charles Dubose Middle
School",M,46.2,22.5,30.6,35.8,43.8,NA,33.4,1154,541,613,244,706,NA,0,600,204
"Dorchester
School District
Two","Oakbrook Elementary
School",1802017,E,306 Old Fort Drive,Ladson,SC,29456,PK-5,618,843-821-1165,https://www.ddtwo.org/Domain/969,Kimberly Boutin,43,2017,Dorchester School District Two,Oakbrook Elementary School,E,49.7,15.3,61.8,12.5,NA,NA,NA,709,339,370,279,356,NA,NA,NA,74
"Dorchester
School District
Two","Oakbrook Elementary
School",1802017,E,306 Old Fort Drive,Ladson,SC,29456,PK-5,618,843-821-1165,https://www.ddtwo.org/Domain/969,Kimberly Boutin,43,2018,Dorchester School District Two,Oakbrook Elementary School,E,46.4,20.8,56.1,21.7,44.1,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Oakbrook Elementary
School",1802017,E,306 Old Fort Drive,Ladson,SC,29456,PK-5,618,843-821-1165,https://www.ddtwo.org/Domain/969,Kimberly Boutin,43,2019,Dorchester School District Two,Oakbrook Elementary School,E,55.2,22,49,19.4,49.5,NA,26.2,707,358,349,260,331,NA,0,408,116
"Dorchester
School District
Two","Oakbrook Elementary
School",1802017,E,306 Old Fort Drive,Ladson,SC,29456,PK-5,618,843-821-1165,https://www.ddtwo.org/Domain/969,Kimberly Boutin,43,2021,"Dorchester
School District
Two",Oakbrook Elementary School,E,39.9,32.5,35.1,40,38.5,NA,41.8,626,313,313,259,237,NA,0,410,130
"Dorchester
School District
Two",Oakbrook Middle School,1802018,M,113 Musket Loop,Summerville,SC,29483,6-8,1168,8433237146,https://www.ddtwo.org/OMS,Matthew Legare,71,2017,Dorchester School District Two,Oakbrook Middle School,M,41.5,18.7,44.4,20.8,53.3,19.2,NA,1077,496,581,419,506,NA,NA,NA,152
"Dorchester
School District
Two",Oakbrook Middle School,1802018,M,113 Musket Loop,Summerville,SC,29483,6-8,1168,8433237146,https://www.ddtwo.org/OMS,Matthew Legare,71,2018,Dorchester School District Two,Oakbrook Middle School,M,45.3,19.3,48.7,21.9,54.3,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two",Oakbrook Middle School,1802018,M,113 Musket Loop,Summerville,SC,29483,6-8,1168,8433237146,https://www.ddtwo.org/OMS,Matthew Legare,71,2019,Dorchester School District Two,Oakbrook Middle School,M,49.5,19.2,41.9,24.3,51.6,NA,25,1143,534,609,405,485,NA,0,587,253
"Dorchester
School District
Two",Oakbrook Middle School,1802018,M,113 Musket Loop,Summerville,SC,29483,6-8,1168,8433237146,https://www.ddtwo.org/OMS,Matthew Legare,71,2021,"Dorchester
School District
Two",Oakbrook Middle School,M,40.3,27.4,25.2,39.7,36.4,NA,47.3,1206,551,655,448,497,NA,0,703,261
"Dorchester
School District
Two","Windsor Hill Arts Infused
Elementary",1802019,E,"8600 William Moultrie
Drive",North Charleston,SC,29420,PK-5,664,843-760-9820,https://www.ddtwo.org/WHAIES,Robert Neuner,60,2017,Dorchester School District Two,Windsor Hill Arts Infused Elementary School,E,43.4,24.2,49.8,18.7,NA,NA,NA,920,428,492,558,225,NA,NA,NA,137
"Dorchester
School District
Two","Windsor Hill Arts Infused
Elementary",1802019,E,"8600 William Moultrie
Drive",North Charleston,SC,29420,PK-5,664,843-760-9820,https://www.ddtwo.org/WHAIES,Robert Neuner,60,2018,Dorchester School District Two,Windsor Hill Arts Infused Elementary School,E,53.2,18.5,54.5,17,46.6,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Windsor Hill Arts Infused
Elementary",1802019,E,"8600 William Moultrie
Drive",North Charleston,SC,29420,PK-5,664,843-760-9820,https://www.ddtwo.org/WHAIES,Robert Neuner,60,2019,Dorchester School District Two,Windsor Hill Arts Infused Elementary,E,55.4,20.3,46.7,21.8,55,NA,19.8,822,400,422,431,218,NA,0,603,173
"Dorchester
School District
Two","Windsor Hill Arts Infused
Elementary",1802019,E,"8600 William Moultrie
Drive",North Charleston,SC,29420,PK-5,664,843-760-9820,https://www.ddtwo.org/WHAIES,Robert Neuner,60,2021,"Dorchester
School District
Two","Windsor Hill Arts Infused
Elementary",E,36.7,31.3,29.5,44.8,34.4,NA,45.6,682,336,346,349,153,NA,0,517,180
"Dorchester
School District
Two","Fort Dorchester High
School",1802020,H,8500 Patriot Blvd,North Charleston,SC,29420,9-12,2237,843-760-4450,https://www.ddtwo.org/FDHS,"Raymond J.
""Tripp"" Aldredge,
III",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Beech Hill Elementary
School",1802021,E,1001 Beech Hill Road,Summerville,SC,29485,PK-5,890,843-821-3970,https://www.ddtwo.org/BHES,Rene Wyatt Harris,59,2017,Dorchester School District Two,Beech Hill Elementary School,E,73.69999999999999,6.4,74.9,5.8,NA,NA,NA,977,484,493,144,752,NA,NA,NA,81
"Dorchester
School District
Two","Beech Hill Elementary
School",1802021,E,1001 Beech Hill Road,Summerville,SC,29485,PK-5,890,843-821-3970,https://www.ddtwo.org/BHES,Rene Wyatt Harris,59,2018,Dorchester School District Two,Beech Hill Elementary School,E,75.1,5.5,78.2,5.5,77.9,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Beech Hill Elementary
School",1802021,E,1001 Beech Hill Road,Summerville,SC,29485,PK-5,890,843-821-3970,https://www.ddtwo.org/BHES,Rene Wyatt Harris,59,2019,Dorchester School District Two,Beech Hill Elementary School,E,77.1,7.5,77.3,4.5,77.7,NA,7,961,464,497,103,732,NA,0,303,126
"Dorchester
School District
Two","Beech Hill Elementary
School",1802021,E,1001 Beech Hill Road,Summerville,SC,29485,PK-5,890,843-821-3970,https://www.ddtwo.org/BHES,Rene Wyatt Harris,59,2021,"Dorchester
School District
Two",Beech Hill Elementary School,E,71.7,6,67.3,11.4,79.7,NA,5.8,909,439,470,98,660,NA,0,265,151
"Dorchester
School District
Two",Gregg Middle School,1802022,M,500 Greenwave Blvd,Summerville,SC,29483,6-8,1212,843-871-3150,https://www.ddtwo.org/gms,William Wilson,71,2017,Dorchester School District Two,Gregg Middle School,M,43.099999999999994,20.8,49.7,19.2,56.5,22,NA,1257,544,713,369,797,NA,NA,NA,91
"Dorchester
School District
Two",Gregg Middle School,1802022,M,500 Greenwave Blvd,Summerville,SC,29483,6-8,1212,843-871-3150,https://www.ddtwo.org/gms,William Wilson,71,2018,Dorchester School District Two,Gregg Middle School,M,50.4,18.4,51.4,19.9,58.9,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two",Gregg Middle School,1802022,M,500 Greenwave Blvd,Summerville,SC,29483,6-8,1212,843-871-3150,https://www.ddtwo.org/gms,William Wilson,71,2019,Dorchester School District Two,Gregg Middle School,M,53.9,18.2,51,19.2,53.9,NA,23.2,1252,598,654,302,796,NA,0,600,154
"Dorchester
School District
Two",Gregg Middle School,1802022,M,500 Greenwave Blvd,Summerville,SC,29483,6-8,1212,843-871-3150,https://www.ddtwo.org/gms,William Wilson,71,2021,"Dorchester
School District
Two",Gregg Middle School,M,45.2,24.7,28.1,39.8,40.3,NA,41.4,1198,542,656,325,706,NA,0,584,167
"Dorchester
School District
Two","Fort Dorchester Elementary
School",1802023,E,5201 Old Glory Lane,Summerville,SC,29485,PK-5,877,843-832-5550,https://www.ddtwo.org/Domain/687,"Annette M.
Pletcher",60,2017,Dorchester School District Two,Fort Dorchester Elementary School,E,70.2,6.5,68.3,9.1,NA,NA,NA,1060,549,511,281,576,NA,NA,NA,203
"Dorchester
School District
Two","Fort Dorchester Elementary
School",1802023,E,5201 Old Glory Lane,Summerville,SC,29485,PK-5,877,843-832-5550,https://www.ddtwo.org/Domain/687,"Annette M.
Pletcher",60,2018,Dorchester School District Two,Fort Dorchester Elementary School,E,68,7.8,68,11.2,73.2,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Fort Dorchester Elementary
School",1802023,E,5201 Old Glory Lane,Summerville,SC,29485,PK-5,877,843-832-5550,https://www.ddtwo.org/Domain/687,"Annette M.
Pletcher",60,2019,Dorchester School District Two,Fort Dorchester Elementary School,E,73.1,7.5,76.8,5.8,79.6,NA,5.9,960,485,475,221,497,NA,0,341,242
"Dorchester
School District
Two","Fort Dorchester Elementary
School",1802023,E,5201 Old Glory Lane,Summerville,SC,29485,PK-5,877,843-832-5550,https://www.ddtwo.org/Domain/687,"Annette M.
Pletcher",60,2021,"Dorchester
School District
Two","Fort Dorchester Elementary
School",E,58.3,18,48.4,19.1,42.2,NA,26.6,873,423,450,241,379,NA,0,386,253
"Dorchester
School District
Two","Eagle Nest Elementary
School",1802024,E,8640 River Oaks Drive,North Charleston,SC,29420,PK-5,734,843-695-2460,https://www.ddtwo.org/Domain/506,"Dr. Tamara
Diebold",53,2017,Dorchester School District Two,Eagle Nest Elementary School,E,47.599999999999994,19.4,54.5,19,NA,NA,NA,808,375,433,335,231,NA,NA,NA,242
"Dorchester
School District
Two","Eagle Nest Elementary
School",1802024,E,8640 River Oaks Drive,North Charleston,SC,29420,PK-5,734,843-695-2460,https://www.ddtwo.org/Domain/506,"Dr. Tamara
Diebold",53,2018,Dorchester School District Two,Eagle Nest Elementary School,E,44.2,23.3,49.6,21.2,49,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Eagle Nest Elementary
School",1802024,E,8640 River Oaks Drive,North Charleston,SC,29420,PK-5,734,843-695-2460,https://www.ddtwo.org/Domain/506,"Dr. Tamara
Diebold",53,2019,Dorchester School District Two,Eagle Nest Elementary School,E,44.4,25.6,45.8,25.3,44.3,NA,34.9,792,374,418,278,240,NA,0,497,274
"Dorchester
School District
Two","Eagle Nest Elementary
School",1802024,E,8640 River Oaks Drive,North Charleston,SC,29420,PK-5,734,843-695-2460,https://www.ddtwo.org/Domain/506,"Dr. Tamara
Diebold",53,2021,"Dorchester
School District
Two","Eagle Nest Elementary
School",E,37.9,33.8,36.1,37.7,39.1,NA,40,710,331,379,222,206,NA,0,465,282
"Dorchester
School District
Two",William Reeves Elementary,1802025,E,"1003 Dubose School
Road",Summerville,SC,29483,PK-5,817,843-695-2450,https://sc01916099.schoolwires.net/Page/4884,Natalie Hayes,57,2017,Dorchester School District Two,"William M. Reeves, Jr. Elementary School",E,58,12.4,61.4,10.3,NA,NA,NA,950,454,496,149,661,NA,NA,NA,140
"Dorchester
School District
Two",William Reeves Elementary,1802025,E,"1003 Dubose School
Road",Summerville,SC,29483,PK-5,817,843-695-2450,https://sc01916099.schoolwires.net/Page/4884,Natalie Hayes,57,2018,Dorchester School District Two,"William M. Reeves, Jr. Elementary School",E,61.7,10.7,64.5,10.3,49.1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two",William Reeves Elementary,1802025,E,"1003 Dubose School
Road",Summerville,SC,29483,PK-5,817,843-695-2450,https://sc01916099.schoolwires.net/Page/4884,Natalie Hayes,57,2019,Dorchester School District Two,"William M. Reeves, Jr. Elementary",E,60.9,12.3,59.8,11,58.7,NA,14.2,971,467,504,118,635,NA,0,450,218
"Dorchester
School District
Two",William Reeves Elementary,1802025,E,"1003 Dubose School
Road",Summerville,SC,29483,PK-5,817,843-695-2450,https://sc01916099.schoolwires.net/Page/4884,Natalie Hayes,57,2021,"Dorchester
School District
Two",William Reeves Elementary,E,55.8,16.4,51.4,19.3,55,NA,19.1,840,415,425,147,504,NA,0,420,189
"Dorchester
School District
Two",River Oaks Middle School,1802026,M,8642 River Oaks Drive,North Charleston,SC,29420,6-8,954,843-695-2470,https://www.ddtwo.org/roms,William Mansor,60,2017,Dorchester School District Two,River Oaks Middle School,M,36.4,23.5,31.6,28.6,46.1,26,NA,974,468,506,511,285,NA,NA,NA,178
"Dorchester
School District
Two",River Oaks Middle School,1802026,M,8642 River Oaks Drive,North Charleston,SC,29420,6-8,954,843-695-2470,https://www.ddtwo.org/roms,William Mansor,60,2018,Dorchester School District Two,River Oaks Middle School,M,36,26.8,25.6,38.3,42.3,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two",River Oaks Middle School,1802026,M,8642 River Oaks Drive,North Charleston,SC,29420,6-8,954,843-695-2470,https://www.ddtwo.org/roms,William Mansor,60,2019,Dorchester School District Two,River Oaks Middle School,M,38.8,26.3,25.3,41.5,38.1,NA,37.2,979,470,509,484,240,NA,0,656,255
"Dorchester
School District
Two",River Oaks Middle School,1802026,M,8642 River Oaks Drive,North Charleston,SC,29420,6-8,954,843-695-2470,https://www.ddtwo.org/roms,William Mansor,60,2021,"Dorchester
School District
Two",River Oaks Middle School,M,33,33.1,13.9,53.9,31.7,NA,45.8,938,444,494,442,248,NA,0,633,248
"Dorchester
School District
Two",Ashley Ridge High School,1802027,H,"9800 Delemar
Highway",Summerville,SC,29485,9-12,2215,843-695-4900,https://www.ddtwo.org/ARHS,"Brooke M.
Matthews",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two",Joseph R. Pye Elementary,1802028,E,9701 Patriot Blvd,Ladson,SC,29456,PK-5,772,843-695-2979,https://www.ddtwo.org/JPES,"Wanda L.
Gadsden",54,2017,Dorchester School District Two,Joseph R. Pye Elementary School,E,53.9,15.6,53,18,NA,NA,NA,841,384,457,313,406,NA,NA,NA,122
"Dorchester
School District
Two",Joseph R. Pye Elementary,1802028,E,9701 Patriot Blvd,Ladson,SC,29456,PK-5,772,843-695-2979,https://www.ddtwo.org/JPES,"Wanda L.
Gadsden",54,2018,Dorchester School District Two,Joseph R. Pye Elementary School,E,54.9,16.4,53.8,18.3,49.6,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two",Joseph R. Pye Elementary,1802028,E,9701 Patriot Blvd,Ladson,SC,29456,PK-5,772,843-695-2979,https://www.ddtwo.org/JPES,"Wanda L.
Gadsden",54,2019,Dorchester School District Two,Joseph Pye Elementary,E,57.4,15.2,51.7,18.3,54.2,NA,18.3,980,473,507,287,504,NA,0,435,189
"Dorchester
School District
Two",Joseph R. Pye Elementary,1802028,E,9701 Patriot Blvd,Ladson,SC,29456,PK-5,772,843-695-2979,https://www.ddtwo.org/JPES,"Wanda L.
Gadsden",54,2021,"Dorchester
School District
Two",Joseph R. Pye Elementary,E,55.6,15.4,49.3,24.6,49.5,NA,25.7,770,384,386,187,400,NA,0,285,183
"Dorchester
School District
Two","Sand Hill Elementary
School",1802029,E,324 Gnarly Oak Lane,Summerville,SC,29485,PK-5,867,843-695-5201,https://www.ddtwo.org/SHES,"Ms. Francina
Gerald",59,2017,Dorchester School District Two,Sand Hill Elementary School,E,57.8,15,63.1,10.8,NA,NA,NA,686,305,381,168,474,NA,NA,NA,44
"Dorchester
School District
Two","Sand Hill Elementary
School",1802029,E,324 Gnarly Oak Lane,Summerville,SC,29485,PK-5,867,843-695-5201,https://www.ddtwo.org/SHES,"Ms. Francina
Gerald",59,2018,Dorchester School District Two,Sand Hill Elementary School,E,63.8,10.4,68.8,10.1,74.3,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorchester
School District
Two","Sand Hill Elementary
School",1802029,E,324 Gnarly Oak Lane,Summerville,SC,29485,PK-5,867,843-695-5201,https://www.ddtwo.org/SHES,"Ms. Francina
Gerald",59,2019,Dorchester School District Two,Sand Hill Elementary School,E,65.6,11.3,75.6,9,70.8,NA,9.2,845,418,427,153,602,NA,0,353,90
"Dorchester
School District
Two","Sand Hill Elementary
School",1802029,E,324 Gnarly Oak Lane,Summerville,SC,29485,PK-5,867,843-695-5201,https://www.ddtwo.org/SHES,"Ms. Francina
Gerald",59,2021,"Dorchester
School District
Two",Sand Hill Elementary School,E,57.6,18.7,57.5,18.3,59.2,NA,25.4,884,432,452,161,593,NA,0,355,130
"Dorchester
School District
Two","Dr. Eugene Sires
Elementary",1802030,E,"301 Chandler Creek
Blvd",Summerville,SC,29483,PK-5,803,843 695 5205,https://www.ddtwo.org/ESES,"Mrs. Laura
Blanchard",56,2017,Dorchester School District Two,Dr. Eugene Sires Elementary School,E,56.7,17.8,58.5,15.3,NA,NA,NA,799,382,417,239,494,NA,NA,NA,66
